id,duration,protocol_type,service,flag,src_bytes,class
50405,0,udp,domain_u,SF,45,normal
50406,0,tcp,http,SF,294,normal
50408,0,tcp,http,SF,181,normal
50409,0,tcp,auth,SF,9,normal
50413,0,tcp,http,SF,220,normal
50414,540,tcp,telnet,RSTR,449,normal
50415,1,tcp,smtp,SF,2342,normal
50416,0,tcp,http,S0,0,normal
50418,10,tcp,smtp,SF,11832,normal
50422,0,tcp,http,SF,231,normal
50423,0,tcp,http,SF,363,normal
50425,0,tcp,http,SF,177,normal
50430,19,tcp,telnet,SF,115,normal
50434,0,tcp,http,SF,313,normal
50435,0,tcp,http,SF,205,normal
50437,0,tcp,http,SF,262,normal
50440,3966,udp,other,SF,147,normal
50441,0,tcp,http,SF,217,normal
50442,0,tcp,http,SF,206,normal
50447,0,tcp,http,SF,220,normal
50449,0,tcp,http,SF,226,normal
50450,0,tcp,smtp,SF,956,normal
50451,0,udp,domain_u,SF,44,normal
50452,0,tcp,http,SF,147,normal
50453,0,icmp,urp_i,SF,78,normal
50454,0,udp,domain_u,SF,44,normal
50457,0,tcp,smtp,SF,1387,normal
50459,1,tcp,smtp,SF,2482,normal
50460,0,tcp,finger,SF,9,normal
50461,24,tcp,ftp,SF,218,normal
50462,0,tcp,http,SF,335,normal
50464,0,tcp,smtp,SF,2886,normal
50466,0,tcp,smtp,SF,639,normal
50470,0,tcp,http,SF,191,normal
50474,0,tcp,smtp,SF,1620,normal
50477,0,tcp,http,SF,201,normal
50478,0,tcp,http,SF,215,normal
50479,0,tcp,http,SF,272,normal
50480,0,tcp,ftp_data,SF,567,normal
50483,0,tcp,auth,SF,9,normal
50484,0,tcp,ftp_data,SF,0,normal
50488,0,tcp,http,SF,228,normal
50490,0,tcp,http,SF,242,normal
50492,0,tcp,http,SF,317,normal
50494,0,tcp,http,SF,210,normal
50495,0,tcp,http,SF,299,normal
50496,0,icmp,urp_i,SF,78,normal
50497,0,tcp,http,SF,226,normal
50500,0,tcp,http,S0,0,normal
50503,0,tcp,http,SF,223,normal
50506,0,tcp,smtp,SF,1256,normal
50508,0,tcp,http,SF,343,normal
50509,0,tcp,http,SF,223,normal
50514,0,tcp,http,SF,191,normal
50517,0,tcp,http,SF,221,normal
50518,0,tcp,http,SF,308,normal
50521,0,tcp,ftp_data,SF,12,normal
50522,0,tcp,http,SF,216,normal
50524,0,tcp,http,SF,148,normal
50528,0,tcp,http,SF,240,normal
50529,0,tcp,http,SF,217,normal
50530,0,tcp,http,SF,254,normal
50531,0,tcp,http,SF,333,normal
50533,4,tcp,smtp,SF,3319,normal
50536,0,tcp,http,SF,222,normal
50541,0,tcp,http,SF,362,normal
50542,0,tcp,http,SF,294,normal
50544,0,tcp,http,SF,309,normal
50546,1,tcp,smtp,SF,1331,normal
50547,0,udp,domain_u,SF,43,normal
50548,0,tcp,http,SF,309,normal
50549,3,tcp,http,SF,262,normal
50552,0,tcp,http,SF,266,normal
50555,0,tcp,http,SF,303,normal
50557,0,tcp,http,SF,322,normal
50558,0,tcp,http,SF,143,normal
50559,0,tcp,http,SF,240,normal
50560,0,tcp,http,SF,204,normal
50562,0,tcp,http,SF,224,normal
50564,0,tcp,http,REJ,0,normal
50565,0,tcp,ftp_data,SF,1363,normal
50566,0,tcp,http,SF,208,normal
50567,0,tcp,http,SF,304,normal
50568,0,tcp,http,SF,282,normal
50569,0,tcp,http,SF,317,normal
50570,0,tcp,http,SF,237,normal
50571,0,tcp,http,SF,313,normal
50577,0,tcp,http,SF,345,normal
50579,0,tcp,http,SF,210,normal
50580,0,icmp,urp_i,SF,183,normal
50583,0,icmp,urp_i,SF,182,normal
50585,0,tcp,http,SF,229,normal
50586,0,tcp,smtp,SF,935,normal
50587,0,tcp,http,SF,305,normal
50588,0,tcp,http,REJ,0,normal
50589,0,tcp,http,SF,353,normal
50591,0,tcp,http,REJ,0,normal
50592,0,tcp,http,SF,319,normal
50595,0,tcp,http,SF,203,normal
50596,0,udp,domain_u,SF,43,normal
50599,0,tcp,http,SF,243,normal
50602,0,tcp,http,SF,347,normal
50604,23,tcp,http,REJ,0,normal
50610,2,tcp,ftp_data,SF,2194619,normal
50613,0,tcp,http,SF,191,normal
50614,0,udp,domain_u,SF,33,normal
50616,0,icmp,urp_i,SF,78,normal
50618,0,udp,domain_u,SF,34,normal
50619,0,tcp,http,SF,344,normal
50621,0,udp,domain_u,SF,46,normal
50622,0,udp,domain_u,SF,44,normal
50624,0,tcp,http,SF,218,normal
50627,0,tcp,http,SF,212,normal
50628,0,tcp,http,SF,309,normal
50629,1,tcp,smtp,SF,1127,normal
50630,0,tcp,finger,SF,6,normal
50632,0,tcp,smtp,SF,1196,normal
50633,0,tcp,http,SF,319,normal
50634,0,tcp,http,SF,276,normal
50636,9,tcp,smtp,SF,1529,normal
50637,0,udp,domain_u,SF,33,normal
50638,0,tcp,http,SF,242,normal
50639,0,tcp,smtp,SF,2266,normal
50640,0,udp,domain_u,SF,43,normal
50641,0,tcp,http,SF,313,normal
50642,0,tcp,http,SF,315,normal
50645,0,tcp,smtp,SF,1576,normal
50647,0,tcp,http,SF,315,normal
50648,1,tcp,smtp,SF,1337,normal
50649,0,tcp,http,SF,298,normal
50651,0,tcp,http,SF,296,normal
50652,0,tcp,http,SF,231,normal
50653,0,tcp,http,SF,246,normal
50655,0,tcp,http,SF,236,normal
50660,0,tcp,http,SF,225,normal
50661,0,tcp,smtp,SF,129,normal
50662,0,tcp,http,SF,164,normal
50666,0,tcp,http,SF,290,normal
50669,0,tcp,http,SF,315,normal
50673,0,tcp,http,SF,261,normal
50674,31,tcp,ftp,SF,1518,normal
50675,0,tcp,http,SF,211,normal
50676,0,tcp,http,SF,320,normal
50677,3144,udp,other,SF,145,normal
50678,0,udp,domain_u,SF,43,normal
50680,0,tcp,http,SF,325,normal
50681,0,tcp,http,REJ,0,normal
50682,0,tcp,http,SF,234,normal
50683,0,tcp,smtp,SF,677,normal
50684,0,tcp,ftp_data,SF,1874,normal
50688,0,udp,domain_u,SF,44,normal
50691,0,tcp,http,SF,345,normal
50692,0,udp,domain_u,SF,46,normal
50693,0,udp,domain_u,SF,44,normal
50694,0,tcp,smtp,SF,1439,normal
50695,45,tcp,ftp,SF,1041,normal
50697,0,tcp,http,SF,252,normal
50698,0,tcp,http,RSTO,0,normal
50699,0,tcp,http,SF,211,normal
50705,0,tcp,http,SF,240,normal
50707,0,tcp,http,SF,347,normal
50708,2,tcp,ftp_data,SF,2194619,normal
50709,0,tcp,ftp_data,SF,175337,normal
50710,14807,udp,other,SF,147,normal
50714,0,udp,domain_u,SF,45,normal
50718,0,tcp,ftp_data,SF,151,normal
50720,0,tcp,http,SF,323,normal
50721,0,tcp,http,SF,243,normal
50724,0,udp,domain_u,SF,44,normal
50725,0,tcp,http,SF,203,normal
50726,0,udp,domain_u,SF,44,normal
50727,0,tcp,http,SF,208,normal
50729,0,tcp,ftp_data,SF,12,normal
50730,0,tcp,http,SF,214,normal
50732,0,tcp,ftp_data,SF,4753,normal
50735,0,tcp,http,SF,157,normal
50742,0,tcp,http,SF,190,normal
50744,0,udp,domain_u,SF,44,normal
50745,0,tcp,other,SF,4763,normal
50746,3,tcp,smtp,SF,1227,normal
50747,0,tcp,http,S1,325,normal
50748,0,tcp,http,SF,234,normal
50753,0,tcp,smtp,S0,0,normal
50754,0,udp,domain_u,SF,44,normal
50757,169,udp,domain_u,SF,110,normal
50758,0,tcp,http,SF,207,normal
50761,0,tcp,http,SF,238,normal
50763,0,tcp,http,SF,279,normal
50765,0,tcp,http,SF,221,normal
50766,0,tcp,http,SF,228,normal
50767,0,tcp,http,SF,346,normal
50769,0,tcp,http,SF,232,normal
50770,13,tcp,pop_3,SF,38,normal
50771,0,tcp,http,SF,294,normal
50772,0,tcp,http,SF,306,normal
50774,0,tcp,http,SF,219,normal
50776,0,tcp,http,SF,215,normal
50777,0,tcp,http,SF,338,normal
50778,0,tcp,http,REJ,0,normal
50779,30,tcp,ftp,SF,913,normal
50780,0,tcp,http,SF,258,normal
50781,0,udp,other,SF,146,normal
50785,0,udp,domain_u,SF,45,normal
50786,0,tcp,http,SF,226,normal
50787,0,icmp,eco_i,SF,30,normal
50788,0,tcp,http,SF,301,normal
50791,0,tcp,ftp_data,SF,35195,normal
50792,0,tcp,http,SF,305,normal
50793,0,udp,domain_u,SF,44,normal
50794,1,tcp,smtp,SF,1405,normal
50796,0,tcp,http,REJ,0,normal
50798,0,tcp,http,SF,304,normal
50800,0,tcp,auth,SF,10,normal
50801,0,tcp,http,SF,352,normal
50802,0,tcp,http,SF,294,normal
50803,0,tcp,http,SF,319,normal
50805,5,tcp,smtp,SF,11747,normal
50806,0,tcp,ftp_data,SF,5558,normal
50808,0,tcp,http,SF,234,normal
50809,0,tcp,http,SF,338,normal
50811,0,tcp,http,SF,185,normal
50812,0,tcp,smtp,SF,1640,normal
50813,0,tcp,http,SF,332,normal
50814,0,tcp,http,REJ,0,normal
50816,0,tcp,ftp_data,SF,12165,normal
50817,0,tcp,http,SF,299,normal
50819,0,tcp,ftp_data,SF,209,normal
50822,0,udp,domain_u,SF,44,normal
50824,0,udp,domain_u,SF,44,normal
50829,0,tcp,http,SF,234,normal
50830,0,udp,domain_u,SF,43,normal
50832,0,tcp,http,SF,345,normal
50835,27,tcp,ftp,SF,1477,normal
50839,0,tcp,http,SF,232,normal
50843,0,udp,domain_u,SF,46,normal
50844,0,tcp,http,SF,308,normal
50845,0,tcp,http,SF,231,normal
50846,0,tcp,http,SF,292,normal
50847,0,tcp,smtp,SF,968,normal
50848,0,tcp,ftp_data,SF,305,normal
50849,8,tcp,smtp,SF,5085,normal
50851,0,tcp,http,SF,299,normal
50855,0,tcp,http,SF,308,normal
50856,0,udp,domain_u,SF,41,normal
50857,27,tcp,ftp,SF,1519,normal
50859,0,tcp,http,REJ,0,normal
50861,0,tcp,http,SF,325,normal
50862,0,tcp,http,SF,291,normal
50865,0,tcp,http,SF,193,normal
50868,0,tcp,http,SF,222,normal
50869,0,tcp,http,SF,321,normal
50872,11667,tcp,telnet,SF,399,normal
50873,0,tcp,http,SF,162,normal
50874,0,tcp,http,SF,342,normal
50877,14085,tcp,telnet,RSTR,573,normal
50878,0,tcp,http,SF,220,normal
50881,0,tcp,http,SF,214,normal
50885,0,tcp,other,SF,3775,normal
50887,0,tcp,http,SF,324,normal
50889,0,tcp,http,SF,219,normal
50890,0,tcp,http,SF,319,normal
50892,0,udp,domain_u,SF,44,normal
50894,0,tcp,http,SF,211,normal
50895,0,tcp,http,SF,205,normal
50896,2,tcp,smtp,SF,2035,normal
50897,4,tcp,smtp,SF,1127,normal
50899,0,tcp,http,SF,236,normal
50902,0,tcp,ftp_data,SF,383,normal
50903,0,udp,domain_u,SF,43,normal
50905,0,udp,other,SF,147,normal
50906,0,udp,domain_u,SF,44,normal
50907,0,tcp,http,SF,230,normal
50912,0,udp,domain_u,SF,45,normal
50913,0,tcp,http,SF,308,normal
50916,0,tcp,http,SF,232,normal
50917,8310,tcp,telnet,SF,132,normal
50918,1,tcp,smtp,SF,602,normal
50920,0,tcp,http,SF,206,normal
50923,0,tcp,ftp_data,SF,5092,normal
50925,0,udp,domain_u,SF,45,normal
50929,9725,tcp,telnet,SF,452,normal
50932,0,tcp,smtp,SF,1362,normal
50935,0,tcp,smtp,SF,1434,normal
50936,0,udp,domain_u,SF,44,normal
50939,0,tcp,http,SF,213,normal
50942,28,udp,domain_u,SF,46,normal
50943,0,tcp,http,SF,282,normal
50944,0,tcp,http,SF,237,normal
50945,1,tcp,smtp,SF,978,normal
50946,0,tcp,http,SF,448,normal
50949,0,tcp,http,SF,239,normal
50953,0,tcp,ftp_data,SF,194,normal
50955,0,tcp,IRC,REJ,0,normal
50957,0,icmp,urp_i,SF,182,normal
50958,3,tcp,smtp,SF,1915,normal
50960,0,tcp,ftp_data,SF,501760,normal
50961,0,tcp,http,SF,213,normal
50963,0,tcp,http,REJ,0,normal
50964,0,icmp,eco_i,SF,30,normal
50965,0,tcp,ftp_data,SF,26,normal
50968,0,tcp,http,SF,336,normal
50971,0,tcp,http,SF,242,normal
50973,0,tcp,http,SF,232,normal
50974,0,tcp,http,SF,278,normal
50975,0,tcp,http,SF,417,normal
50978,0,tcp,ftp_data,SF,1830,normal
50979,0,tcp,http,SF,276,normal
50985,0,tcp,http,SF,199,normal
50987,0,tcp,http,SF,153,normal
50989,0,tcp,http,SF,242,normal
50990,0,tcp,http,SF,220,normal
50991,0,tcp,ftp_data,SF,252,normal
50993,0,tcp,http,SF,222,normal
50994,0,tcp,http,SF,314,normal
50995,0,udp,domain_u,SF,46,normal
50996,0,udp,domain_u,SF,42,normal
50998,0,udp,domain_u,SF,44,normal
51002,0,tcp,http,SF,233,normal
51003,0,tcp,http,SF,203,normal
51004,0,tcp,http,SF,253,normal
51007,0,tcp,http,SF,241,normal
51009,0,tcp,smtp,SF,2069,normal
51010,0,tcp,smtp,SF,1277,normal
51014,0,udp,domain_u,SF,45,normal
51016,0,tcp,http,SF,247,normal
51017,0,tcp,smtp,SF,1085,normal
51019,0,tcp,http,SF,325,normal
51020,0,tcp,ftp_data,SF,1030,normal
51025,0,tcp,http,SF,235,normal
51026,0,tcp,http,SF,310,normal
51027,0,tcp,http,SF,199,normal
51028,0,tcp,http,SF,321,normal
51029,0,tcp,ftp,RSTO,0,normal
51031,0,tcp,http,SF,214,normal
51032,0,tcp,http,SF,183,normal
51033,0,tcp,http,SF,190,normal
51035,0,tcp,smtp,SF,1715,normal
51036,0,tcp,http,SF,201,normal
51037,1,tcp,smtp,SF,3130,normal
51038,0,tcp,http,SF,210,normal
51040,1,tcp,smtp,SF,973,normal
51041,0,udp,private,SF,105,normal
51045,0,tcp,http,SF,232,normal
51047,0,tcp,http,SF,206,normal
51048,0,udp,domain_u,SF,45,normal
51052,0,tcp,ftp_data,SF,151,normal
51053,0,udp,domain_u,SF,44,normal
51054,0,tcp,smtp,SF,621,normal
51055,0,tcp,ftp_data,SF,3690,normal
51056,0,tcp,http,SF,211,normal
51057,0,tcp,ftp_data,SF,383,normal
51060,0,tcp,http,REJ,0,normal
51061,0,tcp,http,SF,280,normal
51063,0,tcp,http,SF,295,normal
51064,0,udp,domain_u,SF,42,normal
51067,0,tcp,http,SF,231,normal
51068,0,udp,domain_u,SF,45,normal
51069,0,tcp,http,SF,198,normal
51070,0,tcp,http,SF,223,normal
51071,0,tcp,http,S2,233,normal
51072,0,tcp,http,SF,183,normal
51073,1,tcp,smtp,SF,1275,normal
51074,0,tcp,http,SF,201,normal
51075,0,tcp,http,SF,231,normal
51079,0,tcp,ftp_data,SF,40494,normal
51080,0,tcp,http,SF,215,normal
51084,0,tcp,http,SF,293,normal
51087,4124,udp,other,SF,147,normal
51094,0,tcp,http,SF,369,normal
51096,0,tcp,http,SF,208,normal
51097,6449,tcp,IRC,RSTR,790,normal
51099,0,tcp,http,SF,216,normal
51100,0,tcp,pop_3,SF,35,normal
51104,0,tcp,ftp_data,SF,8737,normal
51105,0,tcp,http,SF,184,normal
51108,0,tcp,ftp_data,SF,4539,normal
51109,0,udp,domain_u,SF,42,normal
51110,0,tcp,http,SF,231,normal
51111,0,tcp,http,SF,223,normal
51112,1,tcp,smtp,SF,1092,normal
51113,0,tcp,http,SF,221,normal
51114,0,tcp,http,SF,304,normal
51120,0,tcp,ftp_data,SF,12,normal
51121,0,udp,domain_u,SF,46,normal
51122,0,tcp,http,SF,239,normal
51125,3995,udp,other,SF,145,normal
51126,0,tcp,http,SF,338,normal
51127,0,tcp,http,SF,301,normal
51128,0,tcp,http,SF,301,normal
51130,0,udp,domain_u,SF,37,normal
51132,0,tcp,http,SF,207,normal
51133,0,tcp,http,SF,335,normal
51134,0,udp,domain_u,SF,44,normal
51137,0,tcp,http,REJ,0,normal
51139,0,tcp,http,SF,153,normal
51140,0,tcp,http,SF,150,normal
51141,1,tcp,smtp,SF,984,normal
51143,0,udp,domain_u,SF,44,normal
51145,0,tcp,ftp_data,SF,9086,normal
51147,0,tcp,smtp,SF,1072,normal
51149,0,tcp,http,SF,306,normal
51150,0,tcp,http,SF,218,normal
51152,0,tcp,ftp_data,SF,740,normal
51153,0,tcp,http,SF,323,normal
51154,894,udp,other,SF,146,normal
51156,0,udp,domain_u,SF,45,normal
51157,0,udp,domain_u,SF,45,normal
51158,0,tcp,http,SF,222,normal
51159,343,tcp,http,SF,258,normal
51160,0,tcp,http,SF,280,normal
51161,0,tcp,http,SF,228,normal
51162,0,tcp,smtp,SF,991,normal
51165,0,udp,private,SF,105,normal
51167,0,udp,domain_u,SF,132,normal
51168,0,tcp,smtp,SF,1203,normal
51170,0,udp,domain_u,SF,33,normal
51172,0,tcp,http,SF,208,normal
51174,0,tcp,http,SF,310,normal
51175,29505,udp,other,SF,147,normal
51176,0,tcp,http,SF,300,normal
51177,0,tcp,http,SF,162,normal
51179,0,udp,domain_u,SF,43,normal
51180,0,tcp,smtp,SF,1682,normal
51181,0,tcp,http,SF,223,normal
51182,0,tcp,http,SF,236,normal
51183,0,tcp,http,SF,373,normal
51184,0,tcp,http,SF,165,normal
51186,0,tcp,smtp,SF,1684,normal
51188,0,tcp,http,SF,218,normal
51189,0,udp,domain_u,SF,43,normal
51190,0,tcp,http,SF,270,normal
51191,0,tcp,http,SF,307,normal
51193,0,tcp,http,SF,349,normal
51194,0,udp,domain_u,SF,46,normal
51195,0,tcp,http,SF,214,normal
51199,0,tcp,smtp,SF,1243,normal
51200,0,tcp,http,SF,310,normal
51202,0,udp,domain_u,SF,42,normal
51204,0,tcp,http,SF,288,normal
51205,0,tcp,http,SF,193,normal
51207,0,tcp,http,SF,222,normal
51208,0,tcp,http,SF,196,normal
51209,0,tcp,http,SF,255,normal
51210,0,tcp,other,SF,10073,normal
51212,0,tcp,ftp_data,SF,14,normal
51213,0,tcp,http,SF,277,normal
51214,0,udp,domain_u,SF,43,normal
51215,0,udp,domain_u,SF,43,normal
51216,0,tcp,ftp_data,SF,252,normal
51217,0,udp,private,SF,105,normal
51218,0,udp,domain_u,SF,44,normal
51223,184,udp,other,SF,146,normal
51224,0,tcp,http,SF,332,normal
51225,0,tcp,http,SF,328,normal
51227,0,tcp,ftp_data,SF,245,normal
51228,0,tcp,http,SF,300,normal
51229,0,tcp,finger,SF,9,normal
51230,0,tcp,http,SF,200,normal
51231,0,tcp,http,SF,246,normal
51233,0,tcp,http,SF,300,normal
51235,1,tcp,smtp,SF,250728,normal
51236,0,tcp,http,SF,265,normal
51239,0,tcp,ftp_data,SF,88382,normal
51244,0,udp,domain_u,SF,46,normal
51247,0,tcp,http,SF,319,normal
51248,0,tcp,finger,SF,13,normal
51249,0,tcp,http,SF,229,normal
51250,0,udp,domain_u,SF,44,normal
51251,0,tcp,http,SF,214,normal
51252,0,tcp,http,SF,250,normal
51254,0,tcp,http,SF,204,normal
51255,0,tcp,http,SF,348,normal
51257,0,udp,other,SF,146,normal
51258,0,tcp,http,SF,212,normal
51259,0,tcp,http,SF,217,normal
51262,0,tcp,ftp_data,SF,607,normal
51263,0,udp,domain_u,SF,30,normal
51264,0,udp,domain_u,SF,44,normal
51265,0,tcp,http,SF,307,normal
51267,0,udp,domain_u,SF,42,normal
51270,0,tcp,http,SF,226,normal
51274,0,tcp,ftp_data,SF,501760,normal
51275,0,tcp,http,REJ,0,normal
51276,1298,udp,other,SF,147,normal
51278,897,udp,other,SF,147,normal
51284,0,tcp,http,SF,293,normal
51286,0,tcp,http,SF,338,normal
51288,0,udp,domain_u,SF,42,normal
51290,3,tcp,smtp,SF,1650,normal
51291,0,tcp,http,SF,142,normal
51292,7,udp,private,SF,105,normal
51293,0,udp,domain_u,SF,44,normal
51294,0,tcp,http,SF,326,normal
51299,0,tcp,http,SF,259,normal
51302,0,tcp,http,SF,219,normal
51309,21,tcp,ftp,SF,241,normal
51310,0,udp,domain_u,SF,45,normal
51311,0,tcp,smtp,SF,3178,normal
51312,0,tcp,ftp_data,SF,1699,normal
51314,0,udp,domain_u,SF,45,normal
51315,35,tcp,ftp,SF,1216,normal
51318,0,tcp,smtp,SF,1475,normal
51323,0,tcp,http,SF,348,normal
51324,0,tcp,http,SF,309,normal
51325,0,tcp,http,SF,291,normal
51328,0,icmp,eco_i,SF,30,normal
51329,0,icmp,ecr_i,SF,64,normal
51330,0,tcp,http,SF,222,normal
51336,1,tcp,smtp,SF,3133,normal
51341,3,tcp,smtp,SF,1267,normal
51343,0,udp,other,SF,147,normal
51345,0,tcp,ftp_data,SF,7196,normal
51346,0,tcp,http,SF,222,normal
51347,12,udp,private,SF,105,normal
51348,0,udp,domain_u,SF,44,normal
51349,0,tcp,http,SF,342,normal
51350,0,tcp,http,SF,214,normal
51357,0,tcp,http,SF,243,normal
51359,0,tcp,http,SF,234,normal
51360,0,tcp,ftp_data,SF,245,normal
51361,0,tcp,ftp_data,SF,7422,normal
51363,0,tcp,http,SF,298,normal
51364,0,udp,domain_u,SF,44,normal
51365,0,tcp,http,SF,249,normal
51369,0,tcp,http,SF,253,normal
51370,0,tcp,http,SF,263,normal
51371,0,tcp,other,SF,6601,normal
51374,1,tcp,http,SF,255,normal
51376,0,tcp,http,SF,204,normal
51378,0,tcp,http,SF,287,normal
51379,0,tcp,http,SF,235,normal
51381,0,tcp,ftp_data,SF,35195,normal
51382,0,udp,domain_u,SF,42,normal
51383,0,tcp,http,SF,198,normal
51384,0,tcp,http,REJ,0,normal
51386,0,udp,domain_u,SF,45,normal
51387,0,tcp,http,SF,216,normal
51389,0,tcp,http,SF,162,normal
51390,0,tcp,http,SF,237,normal
51391,0,tcp,http,SF,332,normal
51392,0,tcp,http,S0,0,normal
51395,3,tcp,smtp,SF,903,normal
51397,0,tcp,http,SF,178,normal
51398,5,tcp,smtp,SF,1414,normal
51403,0,tcp,http,SF,228,normal
51407,0,tcp,http,SF,203,normal
51408,0,udp,domain_u,SF,43,normal
51411,31,tcp,ftp,SF,234,normal
51412,0,tcp,http,SF,496,normal
51413,0,udp,domain_u,SF,43,normal
51416,0,udp,domain_u,SF,46,normal
51417,0,tcp,http,SF,320,normal
51419,0,tcp,http,SF,304,normal
51420,0,tcp,http,SF,196,normal
51422,0,tcp,http,SF,443,normal
51423,0,tcp,ftp_data,SF,6601,normal
51424,0,tcp,http,SF,217,normal
51427,0,tcp,http,SF,180,normal
51428,232,tcp,telnet,SF,153,normal
51431,0,tcp,ftp_data,SF,383,normal
51433,0,tcp,ftp_data,SF,1470,normal
51434,0,tcp,http,SF,259,normal
51435,1,tcp,smtp,SF,926,normal
51439,0,udp,domain_u,SF,42,normal
51440,0,udp,domain_u,SF,41,normal
51443,0,tcp,http,SF,248,normal
51444,0,tcp,http,SF,315,normal
51445,0,udp,domain_u,SF,46,normal
51447,0,tcp,http,SF,293,normal
51448,0,tcp,http,SF,190,normal
51449,4,tcp,telnet,SF,106,normal
51450,0,tcp,ftp_data,SF,637,normal
51451,0,tcp,http,SF,227,normal
51453,2,tcp,smtp,S3,1613,normal
51454,0,tcp,http,SF,293,normal
51455,0,tcp,smtp,SF,977,normal
51458,0,tcp,http,SF,198,normal
51460,0,tcp,http,SF,163,normal
51461,0,tcp,http,SF,206,normal
51462,0,udp,domain_u,SF,44,normal
51464,0,tcp,http,SF,231,normal
51466,0,tcp,ftp_data,SF,19,normal
51469,0,tcp,http,SF,302,normal
51471,0,tcp,http,SF,234,normal
51472,0,icmp,eco_i,SF,30,normal
51474,0,tcp,ftp_data,SF,641,normal
51475,0,tcp,http,SF,199,normal
51477,0,tcp,http,SF,276,normal
51478,0,tcp,http,SF,249,normal
51480,1,tcp,smtp,SF,967,normal
51481,0,udp,private,SF,105,normal
51482,0,tcp,http,SF,243,normal
51483,0,tcp,ftp_data,SF,10073,normal
51485,0,tcp,ftp_data,SF,95,normal
51492,0,tcp,http,REJ,0,normal
51495,0,tcp,http,SF,188,normal
51497,0,udp,domain_u,SF,44,normal
51498,0,tcp,http,SF,338,normal
51499,0,tcp,http,SF,300,normal
51500,0,tcp,http,SF,269,normal
51502,0,tcp,http,SF,240,normal
51503,0,tcp,http,SF,208,normal
51504,0,tcp,ftp_data,SF,22,normal
51507,0,tcp,http,SF,236,normal
51516,0,tcp,http,SF,186,normal
51518,0,tcp,http,REJ,0,normal
51519,0,tcp,http,SF,205,normal
51523,0,tcp,http,SF,327,normal
51524,0,tcp,http,SF,297,normal
51525,0,udp,domain_u,SF,42,normal
51530,0,tcp,http,SF,217,normal
51531,0,tcp,http,SF,297,normal
51534,0,tcp,ftp_data,SF,748,normal
51536,0,icmp,urp_i,SF,183,normal
51544,0,tcp,http,SF,261,normal
51545,0,icmp,ecr_i,SF,64,normal
51546,0,tcp,http,SF,214,normal
51548,0,tcp,http,SF,251,normal
51549,0,udp,private,SF,105,normal
51553,0,tcp,http,S2,240,normal
51555,0,tcp,http,REJ,0,normal
51557,2,tcp,smtp,SF,655,normal
51558,0,tcp,http,SF,211,normal
51562,0,tcp,http,SF,255,normal
51567,0,udp,ntp_u,SF,48,normal
51568,0,tcp,http,SF,223,normal
51571,0,tcp,http,SF,185,normal
51573,0,udp,domain_u,SF,17,normal
51576,0,tcp,http,SF,306,normal
51578,0,tcp,smtp,SF,681,normal
51580,0,udp,domain_u,SF,42,normal
51581,0,icmp,eco_i,SF,30,normal
51582,0,tcp,http,SF,318,normal
51583,1,tcp,smtp,SF,12399,normal
51584,0,udp,domain_u,SF,43,normal
51586,0,tcp,http,SF,342,normal
51587,0,tcp,http,SF,204,normal
51588,0,tcp,http,SF,214,normal
51589,0,tcp,smtp,SF,762,normal
51591,1394,udp,other,SF,146,normal
51592,0,tcp,http,SF,282,normal
51593,0,tcp,other,SF,5319,normal
51594,0,tcp,http,SF,179,normal
51595,0,udp,domain_u,SF,45,normal
51599,0,tcp,http,RSTO,0,normal
51602,0,tcp,ftp_data,SF,567,normal
51605,32,tcp,ftp,SF,1087,normal
51607,6414,udp,other,SF,146,normal
51609,0,tcp,http,SF,319,normal
51610,0,tcp,http,SF,140,normal
51612,0,udp,ntp_u,SF,48,normal
51613,0,tcp,http,SF,216,normal
51614,1,tcp,smtp,SF,1261,normal
51615,2,tcp,ftp_data,SF,2194619,normal
51616,0,udp,domain_u,SF,44,normal
51617,0,tcp,http,SF,358,normal
51619,0,tcp,http,SF,359,normal
51622,0,tcp,http,SF,219,normal
51623,0,tcp,http,SF,324,normal
51624,0,udp,other,SF,516,normal
51625,1,tcp,smtp,SF,1015,normal
51627,0,tcp,http,REJ,0,normal
51629,0,icmp,ecr_i,SF,30,normal
51630,0,tcp,http,SF,199,normal
51631,0,udp,domain_u,SF,43,normal
51632,0,tcp,http,SF,257,normal
51634,0,tcp,ftp_data,SF,0,normal
51635,0,tcp,http,SF,255,normal
51636,0,tcp,http,SF,273,normal
51637,0,tcp,ftp_data,SF,6932,normal
51638,0,tcp,http,SF,235,normal
51642,0,udp,domain_u,SF,44,normal
51644,0,tcp,auth,SF,13,normal
51647,0,tcp,http,SF,236,normal
51648,1,tcp,smtp,SF,2045,normal
51650,0,tcp,http,SF,255,normal
51652,0,tcp,http,SF,246,normal
51653,0,tcp,smtp,SF,1833,normal
51654,0,tcp,ftp_data,SF,192,normal
51655,0,tcp,http,SF,194,normal
51658,0,tcp,http,SF,201,normal
51659,0,tcp,http,SF,223,normal
51660,0,tcp,http,SF,202,normal
51664,0,udp,domain_u,SF,44,normal
51666,0,tcp,http,SF,322,normal
51667,0,udp,domain_u,SF,71,normal
51671,0,tcp,http,SF,238,normal
51678,0,tcp,http,SF,222,normal
51680,0,tcp,http,SF,335,normal
51682,0,tcp,http,SF,243,normal
51683,0,tcp,http,S3,252,normal
51685,0,tcp,http,SF,330,normal
51686,0,tcp,http,SF,282,normal
51688,0,tcp,http,SF,205,normal
