id,duration,protocol_type,service,flag,src_bytes,class,
53175,0,tcp,private,S0,0,anomaly,
53178,0,tcp,private,S0,0,anomaly,
53181,0,udp,private,SF,1,anomaly,
53184,0,tcp,private,REJ,0,anomaly,
53186,0,tcp,private,S0,0,anomaly,
53188,0,tcp,http,SF,54540,anomaly,
53191,0,tcp,private,REJ,0,anomaly,
53192,0,tcp,ctf,S0,0,anomaly,
53193,0,tcp,iso_tsap,REJ,0,anomaly,
53194,0,tcp,private,S0,0,anomaly,
53197,0,tcp,domain,S0,0,anomaly,
53198,0,icmp,ecr_i,SF,1032,anomaly,
53199,0,tcp,time,S0,0,anomaly,
53200,0,tcp,imap4,S0,0,anomaly,
53202,0,tcp,http,RSTR,52560,anomaly,
53205,0,icmp,eco_i,SF,8,anomaly,
53207,0,tcp,Z39_50,S0,0,anomaly,
53208,0,tcp,private,S0,0,anomaly,
53209,0,tcp,klogin,S0,0,anomaly,
53216,36898,tcp,private,RSTR,1,anomaly,
53218,0,icmp,ecr_i,SF,1032,anomaly,
53221,0,tcp,http_443,REJ,0,anomaly,
53224,0,udp,other,SF,1,anomaly,
53226,0,tcp,private,S0,0,anomaly,
53227,0,tcp,private,S0,0,anomaly,
53228,0,tcp,iso_tsap,S0,0,anomaly,
53229,0,tcp,echo,RSTO,0,anomaly,
53231,0,tcp,gopher,REJ,0,anomaly,
53232,0,tcp,systat,S0,0,anomaly,
53234,0,tcp,netstat,S0,0,anomaly,
53238,0,tcp,private,S0,0,anomaly,
53239,0,tcp,private,S0,0,anomaly,
53240,0,tcp,Z39_50,REJ,0,anomaly,
53242,0,tcp,ftp,S0,0,anomaly,
53245,0,tcp,systat,S0,0,anomaly,
53246,0,tcp,auth,S0,0,anomaly,
53254,0,tcp,supdup,S0,0,anomaly,
53255,0,tcp,link,S0,0,anomaly,
53256,0,tcp,private,S0,0,anomaly,
53257,0,icmp,eco_i,SF,8,anomaly,
53260,0,tcp,private,S0,0,anomaly,
53262,0,tcp,supdup,S0,0,anomaly,
53263,0,tcp,domain,S0,0,anomaly,
53272,0,tcp,private,S0,0,anomaly,
53274,0,tcp,finger,S0,0,anomaly,
53275,0,tcp,ftp_data,S0,0,anomaly,
53277,0,tcp,private,S0,0,anomaly,
53282,0,icmp,eco_i,SF,8,anomaly,
53283,0,tcp,http,S0,0,anomaly,
53285,0,icmp,ecr_i,SF,1032,anomaly,
53288,0,tcp,ftp,RSTO,0,anomaly,
53289,0,tcp,csnet_ns,S0,0,anomaly,
53290,0,tcp,private,S0,0,anomaly,
53291,0,tcp,private,S0,0,anomaly,
53292,0,tcp,iso_tsap,REJ,0,anomaly,
53294,0,icmp,eco_i,SF,8,anomaly,
53295,0,tcp,private,S0,0,anomaly,
53297,0,tcp,supdup,S0,0,anomaly,
53301,0,tcp,bgp,S0,0,anomaly,
53302,0,tcp,ftp_data,SF,0,anomaly,
53305,0,tcp,private,REJ,0,anomaly,
53306,0,tcp,courier,REJ,0,anomaly,
53309,0,tcp,private,REJ,0,anomaly,
53310,0,tcp,http,S0,0,anomaly,
53312,0,icmp,eco_i,SF,18,anomaly,
53316,0,tcp,private,S0,0,anomaly,
53317,0,tcp,http,SF,54540,anomaly,
53319,26908,tcp,private,RSTR,1,anomaly,
53321,0,tcp,private,S0,0,anomaly,
53324,0,tcp,kshell,S0,0,anomaly,
53325,0,tcp,telnet,RSTO,0,anomaly,
53328,0,tcp,link,S0,0,anomaly,
53329,0,tcp,http,SF,6,anomaly,
53333,0,tcp,courier,S0,0,anomaly,
53336,0,tcp,other,REJ,0,anomaly,
53337,0,tcp,gopher,REJ,0,anomaly,
53341,0,tcp,vmnet,S0,0,anomaly,
53346,0,tcp,domain,S0,0,anomaly,
53348,0,tcp,private,REJ,0,anomaly,
53349,0,tcp,nntp,RSTO,0,anomaly,
53350,0,icmp,eco_i,SF,8,anomaly,
53351,0,udp,private,SF,28,anomaly,
53353,0,tcp,discard,S0,0,anomaly,
53354,0,tcp,time,RSTO,0,anomaly,
53355,0,udp,private,SF,1,anomaly,
53358,0,udp,private,SF,28,anomaly,
53359,0,tcp,netbios_dgm,S0,0,anomaly,
53360,0,tcp,http_443,S0,0,anomaly,
53362,0,tcp,private,S0,0,anomaly,
53369,0,tcp,other,REJ,0,anomaly,
53371,0,tcp,private,S0,0,anomaly,
53373,0,tcp,kshell,S0,0,anomaly,
53376,0,udp,private,SF,28,anomaly,
53377,0,tcp,finger,S0,0,anomaly,
53379,0,udp,private,SF,1,anomaly,
53380,0,udp,private,SF,1,anomaly,
53381,0,tcp,hostnames,S0,0,anomaly,
53385,0,udp,private,SF,1,anomaly,
53386,0,tcp,ftp_data,S0,0,anomaly,
53389,0,tcp,private,REJ,0,anomaly,
53390,0,tcp,private,S0,0,anomaly,
53392,0,icmp,eco_i,SF,18,anomaly,
53393,0,tcp,whois,S0,0,anomaly,
53394,0,tcp,other,REJ,0,anomaly,
53397,0,tcp,private,REJ,0,anomaly,
53399,0,tcp,private,S0,0,anomaly,
53400,0,tcp,private,RSTR,0,anomaly,
53402,0,tcp,csnet_ns,S0,0,anomaly,
53405,0,tcp,netbios_ssn,S0,0,anomaly,
53406,0,tcp,private,REJ,0,anomaly,
53407,0,tcp,netstat,S0,0,anomaly,
53413,0,tcp,domain,S0,0,anomaly,
53415,0,tcp,private,REJ,0,anomaly,
53418,1,tcp,ftp_data,RSTOS0,0,anomaly,
53421,0,tcp,telnet,S0,0,anomaly,
53424,0,tcp,ftp_data,S0,0,anomaly,
53426,0,tcp,other,REJ,0,anomaly,
53427,0,tcp,daytime,S0,0,anomaly,
53429,0,tcp,private,S0,0,anomaly,
53430,0,tcp,sql_net,REJ,0,anomaly,
53431,0,tcp,csnet_ns,S0,0,anomaly,
53432,0,icmp,eco_i,SF,18,anomaly,
53436,0,tcp,private,S0,0,anomaly,
53437,0,tcp,other,REJ,0,anomaly,
53440,0,tcp,vmnet,S0,0,anomaly,
53443,0,tcp,telnet,S0,0,anomaly,
53444,0,tcp,private,S0,0,anomaly,
53448,0,tcp,http,RSTR,46152,anomaly,
53449,0,tcp,name,S0,0,anomaly,
53450,0,tcp,bgp,S0,0,anomaly,
53452,0,tcp,daytime,S0,0,anomaly,
53456,0,tcp,http,SF,54540,anomaly,
53458,0,tcp,login,S0,0,anomaly,
53460,0,icmp,eco_i,SF,8,anomaly,
53462,21410,tcp,private,RSTR,1,anomaly,
53463,0,tcp,ctf,S0,0,anomaly,
53466,0,tcp,http,S0,0,anomaly,
53469,0,tcp,ssh,S0,0,anomaly,
53470,0,tcp,finger,S0,0,anomaly,
53473,0,tcp,netbios_dgm,S0,0,anomaly,
53475,0,icmp,eco_i,SF,18,anomaly,
53476,0,tcp,private,S0,0,anomaly,
53477,30619,tcp,courier,RSTR,1,anomaly,
53478,0,tcp,domain,S0,0,anomaly,
53479,0,tcp,supdup,S0,0,anomaly,
53480,0,udp,private,SF,28,anomaly,
53481,0,tcp,private,S0,0,anomaly,
53483,0,tcp,private,S0,0,anomaly,
53484,0,tcp,csnet_ns,S0,0,anomaly,
53485,0,tcp,private,RSTO,0,anomaly,
53488,0,icmp,eco_i,SF,8,anomaly,
53492,0,icmp,ecr_i,SF,1032,anomaly,
53495,3811,tcp,other,RSTR,1,anomaly,
53496,0,tcp,exec,S0,0,anomaly,
53498,0,tcp,private,REJ,0,anomaly,
53501,0,tcp,domain,S0,0,anomaly,
53503,0,tcp,private,S0,0,anomaly,
53504,0,tcp,bgp,S0,0,anomaly,
53507,0,tcp,exec,S0,0,anomaly,
53510,0,tcp,netbios_ssn,S0,0,anomaly,
53511,0,tcp,daytime,S0,0,anomaly,
53513,0,tcp,http,SF,54540,anomaly,
53515,0,tcp,hostnames,S0,0,anomaly,
53517,0,icmp,eco_i,SF,8,anomaly,
53519,0,tcp,private,RSTR,0,anomaly,
53523,0,tcp,iso_tsap,S0,0,anomaly,
53524,0,icmp,eco_i,SF,8,anomaly,
53525,0,tcp,private,REJ,0,anomaly,
53526,0,tcp,klogin,REJ,0,anomaly,
53528,0,tcp,private,S0,0,anomaly,
53529,0,tcp,private,REJ,0,anomaly,
53530,0,tcp,finger,S0,0,anomaly,
53531,0,tcp,private,S0,0,anomaly,
53532,0,tcp,ftp_data,SF,334,anomaly,
53535,0,tcp,private,S0,0,anomaly,
53536,0,tcp,private,S0,0,anomaly,
53537,0,icmp,eco_i,SF,8,anomaly,
53542,0,tcp,efs,S0,0,anomaly,
53543,0,tcp,private,S0,0,anomaly,
53544,0,tcp,ldap,S0,0,anomaly,
53545,0,icmp,eco_i,SF,8,anomaly,
53546,0,tcp,private,S0,0,anomaly,
53548,0,tcp,klogin,REJ,0,anomaly,
53551,27381,tcp,private,RSTR,1,anomaly,
53553,0,tcp,discard,S0,0,anomaly,
53555,0,tcp,discard,RSTO,0,anomaly,
53556,0,tcp,private,S0,0,anomaly,
53558,0,tcp,private,S0,0,anomaly,
53562,0,tcp,telnet,RSTO,0,anomaly,
53563,0,udp,private,SF,28,anomaly,
53564,0,tcp,uucp,S0,0,anomaly,
53565,0,icmp,ecr_i,SF,520,anomaly,
53567,0,tcp,kshell,S0,0,anomaly,
53568,0,tcp,private,REJ,0,anomaly,
53569,0,udp,private,SF,1,anomaly,
53571,0,tcp,sunrpc,S0,0,anomaly,
53573,0,tcp,private,REJ,0,anomaly,
53579,0,tcp,private,REJ,0,anomaly,
53583,0,tcp,ldap,S0,0,anomaly,
53584,0,tcp,supdup,S0,0,anomaly,
53585,0,tcp,http_443,S0,0,anomaly,
53586,0,tcp,echo,S0,0,anomaly,
53588,0,tcp,http,S0,0,anomaly,
53590,0,tcp,Z39_50,REJ,0,anomaly,
53591,0,tcp,login,S0,0,anomaly,
53602,0,udp,private,SF,28,anomaly,
53603,0,udp,private,SF,28,anomaly,
53604,0,tcp,iso_tsap,S0,0,anomaly,
53605,0,tcp,private,REJ,0,anomaly,
53612,0,icmp,eco_i,SF,18,anomaly,
53616,0,icmp,eco_i,SF,8,anomaly,
53618,0,tcp,private,S0,0,anomaly,
53619,0,tcp,http,SF,54540,anomaly,
53622,0,icmp,eco_i,SF,8,anomaly,
53623,0,tcp,supdup,REJ,0,anomaly,
53625,30855,tcp,private,RSTR,1,anomaly,
53626,0,tcp,vmnet,S0,0,anomaly,
53627,0,tcp,sql_net,REJ,0,anomaly,
53630,0,tcp,efs,S0,0,anomaly,
53632,0,tcp,hostnames,S0,0,anomaly,
53635,0,icmp,eco_i,SF,18,anomaly,
53639,0,icmp,eco_i,SF,8,anomaly,
53642,0,icmp,ecr_i,SF,1032,anomaly,
53644,0,tcp,private,S0,0,anomaly,
53649,0,tcp,private,SH,0,anomaly,
53650,0,tcp,private,REJ,0,anomaly,
53651,0,tcp,login,RSTO,0,anomaly,
53655,0,tcp,sunrpc,S0,0,anomaly,
53656,0,tcp,bgp,S0,0,anomaly,
53658,0,tcp,nntp,RSTO,0,anomaly,
53661,0,udp,private,SF,1,anomaly,
53662,0,tcp,ldap,S0,0,anomaly,
53663,0,tcp,http,SF,54540,anomaly,
53665,0,tcp,nnsp,S0,0,anomaly,
53667,0,tcp,private,S0,0,anomaly,
53669,0,tcp,uucp,S0,0,anomaly,
53670,0,tcp,http,S0,0,anomaly,
53671,0,tcp,private,REJ,0,anomaly,
53672,0,tcp,klogin,S0,0,anomaly,
53673,0,icmp,eco_i,SF,8,anomaly,
53675,0,tcp,private,S0,0,anomaly,
53676,0,tcp,private,S0,0,anomaly,
53678,0,icmp,eco_i,SF,8,anomaly,
53679,0,tcp,time,S0,0,anomaly,
53680,0,tcp,http,SF,54540,anomaly,
53686,0,tcp,private,S0,0,anomaly,
53688,0,tcp,finger,S0,0,anomaly,
53691,0,tcp,bgp,S0,0,anomaly,
53692,0,icmp,ecr_i,SF,1032,anomaly,
53693,1,tcp,ctf,RSTOS0,0,anomaly,
53699,0,tcp,private,S0,0,anomaly,
53704,0,tcp,uucp,RSTO,0,anomaly,
53705,0,tcp,private,S0,0,anomaly,
53708,0,tcp,http,S0,0,anomaly,
53709,0,tcp,echo,S0,0,anomaly,
53713,0,tcp,private,S0,0,anomaly,
53714,0,tcp,private,REJ,0,anomaly,
53715,0,tcp,private,REJ,0,anomaly,
53717,41979,tcp,private,RSTR,1,anomaly,
53718,0,tcp,iso_tsap,S0,0,anomaly,
53720,41451,tcp,private,RSTR,1,anomaly,
53721,0,tcp,http_443,REJ,0,anomaly,
53724,0,tcp,link,S0,0,anomaly,
53725,0,tcp,private,REJ,0,anomaly,
53726,0,tcp,private,S0,0,anomaly,
53728,0,icmp,eco_i,SF,8,anomaly,
53729,0,tcp,efs,S0,0,anomaly,
53730,0,tcp,netbios_dgm,S0,0,anomaly,
53737,0,tcp,echo,REJ,0,anomaly,
53738,0,udp,private,SF,28,anomaly,
53739,0,tcp,netbios_ns,REJ,0,anomaly,
53743,0,tcp,sql_net,S0,0,anomaly,
53750,0,tcp,http,S0,0,anomaly,
53752,0,icmp,eco_i,SF,8,anomaly,
53754,0,tcp,private,S0,0,anomaly,
53756,0,udp,other,SF,1,anomaly,
53758,0,tcp,private,RSTO,0,anomaly,
53759,0,tcp,ftp,S0,0,anomaly,
53762,0,tcp,vmnet,S0,0,anomaly,
53763,0,icmp,ecr_i,SF,1032,anomaly,
53764,0,tcp,echo,S0,0,anomaly,
53765,0,tcp,daytime,S0,0,anomaly,
53766,0,tcp,private,S0,0,anomaly,
53767,3,tcp,telnet,SF,39,anomaly,
53771,0,tcp,private,REJ,0,anomaly,
53773,0,tcp,exec,S0,0,anomaly,
53775,0,tcp,netbios_dgm,S0,0,anomaly,
53777,0,tcp,telnet,S0,0,anomaly,
53778,0,icmp,ecr_i,SF,1032,anomaly,
53779,0,tcp,ssh,S0,0,anomaly,
53784,0,tcp,private,S0,0,anomaly,
53785,0,tcp,netbios_dgm,S0,0,anomaly,
53786,0,tcp,private,REJ,0,anomaly,
53788,0,icmp,ecr_i,SF,1032,anomaly,
53789,0,tcp,private,RSTR,0,anomaly,
53791,0,tcp,discard,RSTO,0,anomaly,
53792,0,tcp,Z39_50,REJ,0,anomaly,
53794,0,icmp,eco_i,SF,8,anomaly,
53796,0,udp,private,SF,1,anomaly,
53801,0,tcp,private,REJ,0,anomaly,
53803,0,icmp,eco_i,SF,8,anomaly,
53804,0,udp,private,SF,1,anomaly,
53805,0,tcp,netbios_dgm,S0,0,anomaly,
53806,0,tcp,whois,S0,0,anomaly,
53808,0,icmp,ecr_i,SF,1032,anomaly,
53809,0,udp,private,SF,1,anomaly,
53816,0,icmp,eco_i,SF,8,anomaly,
53818,0,udp,private,SF,1,anomaly,
53820,0,tcp,daytime,RSTR,0,anomaly,
53821,0,tcp,private,S0,0,anomaly,
53823,0,tcp,telnet,S0,0,anomaly,
53824,0,tcp,netbios_ssn,S0,0,anomaly,
53826,0,icmp,ecr_i,SF,520,anomaly,
53829,0,tcp,mtp,S0,0,anomaly,
53832,0,tcp,private,S0,0,anomaly,
53842,0,tcp,private,S0,0,anomaly,
53844,0,tcp,vmnet,S0,0,anomaly,
53846,0,tcp,private,S0,0,anomaly,
53848,0,tcp,daytime,S0,0,anomaly,
53849,0,udp,private,SF,100,anomaly,
53850,0,tcp,shell,S0,0,anomaly,
53855,0,tcp,private,S0,0,anomaly,
53857,0,tcp,private,S0,0,anomaly,
53858,0,icmp,ecr_i,SF,1032,anomaly,
53860,0,tcp,discard,S0,0,anomaly,
53863,0,icmp,eco_i,SF,8,anomaly,
53865,0,tcp,bgp,S0,0,anomaly,
53866,0,tcp,daytime,S0,0,anomaly,
53867,0,tcp,sunrpc,RSTO,0,anomaly,
53868,0,tcp,private,S0,0,anomaly,
53869,0,tcp,private,S0,0,anomaly,
53870,0,icmp,ecr_i,SF,1032,anomaly,
53872,0,tcp,telnet,S0,0,anomaly,
53873,0,udp,other,SF,1,anomaly,
53879,0,tcp,private,S0,0,anomaly,
53882,0,tcp,private,S0,0,anomaly,
53883,3,tcp,telnet,SF,30,anomaly,
53885,0,icmp,ecr_i,SF,1032,anomaly,
53889,0,tcp,name,REJ,0,anomaly,
53890,60,tcp,telnet,SF,2328,anomaly,
53892,0,tcp,netbios_ns,REJ,0,anomaly,
53893,0,tcp,private,REJ,0,anomaly,
53895,0,tcp,http,S0,0,anomaly,
53901,0,tcp,private,S0,0,anomaly,
53904,0,tcp,nnsp,S0,0,anomaly,
53906,0,tcp,private,REJ,0,anomaly,
53909,0,udp,private,SF,28,anomaly,
53910,0,tcp,telnet,S0,0,anomaly,
53912,0,tcp,uucp_path,S0,0,anomaly,
53914,0,tcp,uucp_path,S0,0,anomaly,
53918,0,tcp,private,S0,0,anomaly,
53920,0,tcp,uucp,RSTO,0,anomaly,
53921,0,tcp,sunrpc,RSTO,0,anomaly,
53923,0,icmp,ecr_i,SF,1032,anomaly,
53925,0,icmp,eco_i,SF,8,anomaly,
53927,0,icmp,eco_i,SF,8,anomaly,
53929,42088,tcp,private,RSTR,1,anomaly,
53932,0,tcp,finger,S0,0,anomaly,
53938,0,tcp,sql_net,S0,0,anomaly,
53942,0,tcp,telnet,S0,0,anomaly,
53944,0,icmp,eco_i,SF,8,anomaly,
53947,0,icmp,ecr_i,SF,1032,anomaly,
53949,0,icmp,ecr_i,SF,1032,anomaly,
53951,0,tcp,private,REJ,0,anomaly,
53952,0,tcp,link,S0,0,anomaly,
53953,0,tcp,supdup,S0,0,anomaly,
53956,0,tcp,private,REJ,0,anomaly,
53957,0,udp,private,SF,1,anomaly,
53960,0,tcp,other,REJ,0,anomaly,
53963,0,tcp,login,RSTO,0,anomaly,
53969,0,tcp,http,SF,54540,anomaly,
53973,0,tcp,http,SF,54540,anomaly,
53975,0,tcp,csnet_ns,S0,0,anomaly,
53980,0,tcp,hostnames,S0,0,anomaly,
53984,0,tcp,time,S0,0,anomaly,
53986,0,tcp,http,SF,54540,anomaly,
53988,0,tcp,private,S0,0,anomaly,
53989,0,tcp,Z39_50,REJ,0,anomaly,
53992,0,tcp,private,REJ,0,anomaly,
53996,0,tcp,private,S0,0,anomaly,
53999,0,tcp,smtp,S0,0,anomaly,
54000,0,tcp,private,S0,0,anomaly,
54001,0,tcp,finger,S0,0,anomaly,
54003,0,tcp,ftp_data,S0,0,anomaly,
54008,0,tcp,kshell,S0,0,anomaly,
54009,0,tcp,private,S0,0,anomaly,
54010,0,tcp,private,S0,0,anomaly,
54012,0,tcp,vmnet,S0,0,anomaly,
54017,0,tcp,sql_net,S0,0,anomaly,
54018,0,tcp,private,REJ,0,anomaly,
54021,0,tcp,Z39_50,S0,0,anomaly,
54022,0,tcp,telnet,S0,0,anomaly,
54023,0,tcp,private,REJ,0,anomaly,
54025,0,icmp,eco_i,SF,8,anomaly,
54029,0,tcp,private,S0,0,anomaly,
54030,0,tcp,whois,S0,0,anomaly,
54031,0,tcp,echo,S0,0,anomaly,
54033,0,tcp,private,REJ,0,anomaly,
54036,0,tcp,systat,REJ,0,anomaly,
54037,0,tcp,name,RSTR,0,anomaly,
54043,0,tcp,vmnet,S0,0,anomaly,
54044,0,icmp,ecr_i,SF,1480,anomaly,
54048,0,tcp,netbios_ssn,S0,0,anomaly,
54049,0,tcp,domain,S0,0,anomaly,
54050,0,tcp,private,S0,0,anomaly,
54051,0,tcp,nnsp,S0,0,anomaly,
54052,0,tcp,login,RSTO,0,anomaly,
54053,0,udp,private,SF,28,anomaly,
54054,0,tcp,name,S0,0,anomaly,
54055,0,tcp,private,S0,0,anomaly,
54058,0,tcp,private,REJ,0,anomaly,
54062,0,tcp,ldap,S0,0,anomaly,
54067,0,udp,private,SF,215,anomaly,
54070,0,udp,private,SF,1,anomaly,
54071,0,tcp,ftp_data,S0,0,anomaly,
54072,0,udp,private,SF,28,anomaly,
54073,0,tcp,finger,S0,0,anomaly,
54075,0,tcp,private,REJ,0,anomaly,
54076,0,tcp,private,S0,0,anomaly,
54077,0,udp,other,SF,1,anomaly,
54080,0,tcp,netbios_ssn,S0,0,anomaly,
54081,0,tcp,exec,S0,0,anomaly,
54082,0,tcp,private,S0,0,anomaly,
54086,0,tcp,Z39_50,S0,0,anomaly,
54087,0,tcp,echo,RSTO,0,anomaly,
54088,0,icmp,eco_i,SF,18,anomaly,
54089,0,tcp,domain,S0,0,anomaly,
54091,0,tcp,private,S0,0,anomaly,
54092,0,tcp,vmnet,S0,0,anomaly,
54096,0,tcp,systat,S0,0,anomaly,
54097,0,tcp,time,S0,0,anomaly,
54105,0,tcp,daytime,S0,0,anomaly,
54107,0,tcp,private,S0,0,anomaly,
54108,0,tcp,private,S0,0,anomaly,
54109,0,tcp,imap4,S0,0,anomaly,
54110,0,tcp,private,S0,0,anomaly,
54111,0,tcp,telnet,S0,0,anomaly,
54113,0,tcp,private,S0,0,anomaly,
54114,0,tcp,private,S0,0,anomaly,
54116,0,udp,private,SF,28,anomaly,
54120,0,tcp,systat,REJ,0,anomaly,
54122,0,tcp,private,REJ,0,anomaly,
54126,0,tcp,private,REJ,0,anomaly,
54130,0,tcp,uucp,RSTO,0,anomaly,
54131,0,tcp,other,REJ,0,anomaly,
54132,0,icmp,ecr_i,SF,1032,anomaly,
54133,0,icmp,eco_i,SF,8,anomaly,
54134,0,tcp,iso_tsap,S0,0,anomaly,
54138,0,tcp,private,S0,0,anomaly,
54139,0,tcp,private,S0,0,anomaly,
54140,0,tcp,private,S0,0,anomaly,
54142,0,tcp,http,S0,0,anomaly,
54144,0,udp,other,SF,1,anomaly,
54146,0,tcp,private,REJ,0,anomaly,
54148,0,tcp,private,S0,0,anomaly,
54149,0,tcp,private,S0,0,anomaly,
54151,0,tcp,private,S0,0,anomaly,
54153,0,tcp,netbios_ns,S0,0,anomaly,
54154,0,icmp,ecr_i,SF,520,anomaly,
54158,0,tcp,private,S0,0,anomaly,
54159,0,udp,private,SF,1,anomaly,
54162,0,tcp,link,S0,0,anomaly,
54166,0,tcp,private,REJ,0,anomaly,
54168,0,tcp,remote_job,RSTR,0,anomaly,
54169,0,tcp,name,S0,0,anomaly,
54172,0,tcp,auth,S0,0,anomaly,
54173,0,tcp,private,S0,0,anomaly,
54174,0,tcp,private,S0,0,anomaly,
54175,0,tcp,kshell,REJ,0,anomaly,
54177,0,icmp,ecr_i,SF,520,anomaly,
54179,0,tcp,http_443,REJ,0,anomaly,
54181,0,tcp,ftp,S0,0,anomaly,
54183,0,tcp,telnet,S0,0,anomaly,
54185,0,tcp,private,S0,0,anomaly,
54187,0,udp,private,SF,1,anomaly,
54189,0,tcp,netstat,S0,0,anomaly,
54191,0,tcp,private,S0,0,anomaly,
54192,0,icmp,eco_i,SF,8,anomaly,
54194,0,icmp,eco_i,SF,8,anomaly,
54199,0,tcp,http_443,REJ,0,anomaly,
54200,0,icmp,eco_i,SF,8,anomaly,
54201,0,icmp,eco_i,SF,8,anomaly,
54202,0,tcp,private,S0,0,anomaly,
54204,0,tcp,private,REJ,0,anomaly,
54205,0,tcp,csnet_ns,REJ,0,anomaly,
54206,0,tcp,private,S0,0,anomaly,
54210,0,tcp,private,REJ,0,anomaly,
54211,305,tcp,telnet,SF,1735,anomaly,
54213,0,tcp,private,S0,0,anomaly,
54214,0,tcp,csnet_ns,S0,0,anomaly,
54218,0,tcp,private,S0,0,anomaly,
54219,0,tcp,efs,S0,0,anomaly,
54220,0,icmp,eco_i,SF,8,anomaly,
54228,0,tcp,private,S0,0,anomaly,
54229,0,tcp,private,S0,0,anomaly,
54230,0,tcp,private,REJ,0,anomaly,
54231,0,tcp,private,REJ,0,anomaly,
54232,0,udp,private,SF,28,anomaly,
54239,0,tcp,ftp_data,S0,0,anomaly,
54241,0,tcp,private,S0,0,anomaly,
54243,0,tcp,private,RSTR,0,anomaly,
54244,0,tcp,private,S0,0,anomaly,
54245,0,tcp,netbios_ssn,S0,0,anomaly,
54247,0,tcp,mtp,S0,0,anomaly,
54256,0,tcp,courier,REJ,0,anomaly,
54257,0,tcp,private,S0,0,anomaly,
54258,0,tcp,finger,S0,0,anomaly,
54260,0,tcp,ldap,S0,0,anomaly,
54261,0,tcp,vmnet,S0,0,anomaly,
54262,0,tcp,uucp,S0,0,anomaly,
54263,0,tcp,Z39_50,REJ,0,anomaly,
54266,0,tcp,telnet,S0,0,anomaly,
54268,0,tcp,gopher,S0,0,anomaly,
54269,0,tcp,private,S0,0,anomaly,
54273,0,udp,private,SF,1,anomaly,
54274,0,tcp,private,REJ,0,anomaly,
54276,0,tcp,kshell,REJ,0,anomaly,
54278,0,tcp,http,S0,0,anomaly,
54282,0,tcp,mtp,S0,0,anomaly,
54284,0,tcp,systat,SH,0,anomaly,
54287,0,tcp,sunrpc,S0,0,anomaly,
54289,0,tcp,ftp_data,S0,0,anomaly,
54290,0,udp,private,SF,1,anomaly,
54291,0,icmp,eco_i,SF,8,anomaly,
54295,0,tcp,nntp,S0,0,anomaly,
54296,0,tcp,telnet,S0,0,anomaly,
54298,0,tcp,private,S0,0,anomaly,
54301,0,tcp,private,S0,0,anomaly,
54305,0,tcp,kshell,REJ,0,anomaly,
54307,0,tcp,private,S0,0,anomaly,
54308,0,tcp,private,S0,0,anomaly,
54310,0,tcp,private,S0,0,anomaly,
54311,0,tcp,link,S0,0,anomaly,
54312,0,tcp,supdup,S0,0,anomaly,
54313,0,tcp,login,S0,0,anomaly,
54315,0,tcp,other,REJ,0,anomaly,
54316,0,icmp,ecr_i,SF,1032,anomaly,
54317,0,tcp,http,SF,54540,anomaly,
54318,0,tcp,imap4,SH,0,anomaly,
54319,0,icmp,ecr_i,SF,520,anomaly,
54320,0,udp,private,SF,28,anomaly,
54324,0,tcp,ssh,REJ,0,anomaly,
54325,0,tcp,ftp_data,S0,0,anomaly,
54326,0,tcp,name,REJ,0,anomaly,
54327,0,tcp,ftp_data,SF,334,anomaly,
54331,0,tcp,private,REJ,0,anomaly,
54333,0,tcp,private,S0,0,anomaly,
54335,0,tcp,other,REJ,0,anomaly,
54336,0,tcp,private,S0,0,anomaly,
54337,0,tcp,ftp_data,SF,334,anomaly,
54338,0,tcp,login,S0,0,anomaly,
54343,0,icmp,eco_i,SF,8,anomaly,
54345,0,tcp,courier,S0,0,anomaly,
54346,0,tcp,ftp_data,S0,0,anomaly,
54347,0,tcp,private,S0,0,anomaly,
54349,0,tcp,private,S0,0,anomaly,
54350,0,tcp,csnet_ns,S0,0,anomaly,
54352,0,tcp,ftp_data,S0,0,anomaly,
54354,0,tcp,name,REJ,0,anomaly,
54361,0,tcp,private,S0,0,anomaly,
54364,0,tcp,csnet_ns,S0,0,anomaly,
54370,0,tcp,link,S0,0,anomaly,
54371,0,tcp,iso_tsap,S0,0,anomaly,
54372,0,tcp,http_443,S0,0,anomaly,
54374,0,tcp,private,S0,0,anomaly,
54379,38911,tcp,private,RSTR,1,anomaly,
54381,0,tcp,private,S0,0,anomaly,
54382,0,icmp,ecr_i,SF,520,anomaly,
54383,0,tcp,http,S0,0,anomaly,
54386,41431,tcp,private,RSTR,1,anomaly,
54392,0,icmp,eco_i,SF,18,anomaly,
54393,0,tcp,name,S0,0,anomaly,
54394,0,tcp,private,REJ,0,anomaly,
54397,0,tcp,private,S0,0,anomaly,
54399,0,icmp,ecr_i,SF,1032,anomaly,
54402,0,tcp,private,REJ,0,anomaly,
54403,0,tcp,echo,S0,0,anomaly,
54409,0,tcp,private,REJ,0,anomaly,
54411,0,tcp,Z39_50,REJ,0,anomaly,
54412,0,tcp,private,S0,0,anomaly,
54415,0,tcp,http,S0,0,anomaly,
54416,0,udp,private,SF,100,anomaly,
54422,0,tcp,gopher,S0,0,anomaly,
54423,0,tcp,gopher,S0,0,anomaly,
54424,0,tcp,sunrpc,S0,0,anomaly,
54427,0,tcp,telnet,S0,0,anomaly,
54429,0,udp,private,SF,1,anomaly,
54430,0,tcp,link,S0,0,anomaly,
